6 0
6.012006003001501 4.113854251152929e-44
6.024012006003002 1.100659410419818e-43
6.036018009004502 2.516614219259519e-43
6.048024012006003 5.55449784131115e-43
6.060030015007504 1.208600797481585e-42
6.072036018009005 2.603552792125133e-42
6.084042021010506 5.55774128867268e-42
6.096048024012006 1.17594755544042e-41
6.108054027013507 2.466509484433614e-41
6.120060030015008 5.128814948529103e-41
6.132066033016509 1.057357458525506e-40
6.144072036018009 2.16136216765748e-40
6.156078039019509 4.380908459569002e-40
6.16808404202101 8.805651895093531e-40
6.180090045022511 1.755290948186684e-39
6.192096048024012 3.470214553471679e-39
6.204102051025512 6.804751624162231e-39
6.216108054027013 1.323566789799636e-38
6.228114057028514 2.553793266399411e-38
6.240120060030015 4.888327847387125e-38
6.252126063031516 9.283201955384662e-38
6.264132066033016 1.749146083352072e-37
6.276138069034517 3.270188942700455e-37
6.288144072036018 6.066881373617912e-37
6.300150075037519 1.116943505023018e-36
6.31215607803902 2.040783088161126e-36
6.32416208104052 3.700744014742302e-36
6.336168084042021 6.660919096139573e-36
6.348174087043522 1.1900309916879e-35
6.360180090045023 2.110508948425923e-35
6.372186093046524 3.715749918970437e-35
6.384192096048024 6.494734084143256e-35
6.396198099049525 1.127085543000176e-34
6.408204102051026 1.942037912433585e-34
6.420210105052527 3.322678209142107e-34
6.432216108054027 5.645114735060686e-34
6.444222111055527 9.524343515171562e-34
6.456228114057028 1.595874417591491e-33
6.468234117058529 2.655749305072951e-33
6.48024012006003 4.389582114393902e-33
6.49224612306153 7.206589276503337e-33
6.504252126063031 1.175247484220522e-32
6.516258129064532 1.903899615045562e-32
6.528264132066033 3.064049855225766e-32
6.540270135067534 4.898987148307853e-32
6.552276138069034 7.782099990450786e-32
6.564282141070535 1.228254617283013e-31
6.576288144072036 1.926202181579518e-31
6.588294147073537 3.001633683870791e-31
6.600300150075038 4.648106474229931e-31
6.612306153076538 7.152813786754247e-31
6.624312156078039 1.093905665190219e-30
6.63631815907954 1.662663122888481e-30
6.648324162081041 2.511707986202044e-30
6.660330165082541 3.771319047162834e-30
6.672336168084042 5.628531646263089e-30
6.684342171085543 8.350122139401273e-30
6.696348174087044 1.23141458566368e-29
6.708354177088545 1.805290430463217e-29
6.720360180090045 2.631106686247457e-29
6.732366183091546 3.812373073239863e-29
6.744372186093047 5.492050774210746e-29
6.756378189094547 7.866331707824039e-29
6.768384192096048 1.120274788539836e-28
6.780390195097548 1.586379822709872e-28
6.792396198099049 2.233754764608732e-28
6.80440220110055 3.12769624874337e-28
6.816408204102051 4.355009834921622e-28
6.828414207103552 6.030364961003953e-28
6.840420210105052 8.304280045258873e-28
6.852426213106553 1.137307768710421e-27
6.864432216108054 1.549119754616076e-27
6.876438219109555 2.098630194248292e-27
6.888444222111056 2.827765402052993e-27
6.900450225112556 3.78982872036568e-27
6.912456228114057 5.052151355233451e-27
6.924462231115558 6.699233256834247e-27
6.936468234117059 8.836429510948462e-27
6.948474237118559 1.159423427133459e-26
6.96048024012006 1.513320733496098e-26
6.972486243121561 1.964957724909538e-26
6.984492246123062 2.538153852007634e-26
6.996498249124563 3.261623826508003e-26
7.008504252126063 4.169741876778002e-26
7.020510255127563 5.303364625513741e-26
7.032516258129064 6.710701238777646e-26
7.044522261130565 8.448214331291722e-26
7.056528264132066 1.05815291896385e-25
7.068534267133566 1.318632226062542e-25
7.080540270135067 1.634915266894895e-25
7.092546273136568 2.016819295980163e-25
7.104552276138069 2.475380756088632e-25
7.11655827913957 3.022891994654437e-25
7.12856428214107 3.672910256124072e-25
7.140570285142571 4.440231768454131e-25
7.152576288144072 5.340823312179e-25
7.164582291145573 6.391703445463131e-25
7.176588294147074 7.610765618900049e-25
7.188594297148574 9.016535809438849e-25
7.200600300150075 1.06278580919794e-24
7.212606303151576 1.246350280069284e-24
7.224612306153077 1.454169365122038e-24
7.236618309154577 1.687955242595116e-24
7.248624312156078 1.949246257421949e-24
7.260630315157579 2.239335633278752e-24
7.27263631815908 2.559193368463827e-24
7.284642321160581 2.909382557540889e-24
7.296648324162081 3.289971818975416e-24
7.308654327163582 3.700445961863621e-24
7.320660330165083 4.139617475390618e-24
7.332666333166584 4.605541853029731e-24
7.344672336168085 5.095440147599106e-24
7.356678339169584 5.6056324691424e-24
7.368684342171085 6.131486360722667e-24
7.380690345172586 6.667384092638324e-24
7.392696348174087 7.206712880847969e-24
7.404702351175588 7.74188183971837e-24
7.416708354177088 8.264369106714935e-24
7.428714357178589 8.764802016853666e-24
7.44072036018009 9.23307245358409e-24
7.452726363181591 9.658488564676046e-24
7.464732366183092 1.00299629195281e-23
7.476738369184592 1.033623592044736e-23
7.488744372186093 1.056613189691978e-23
7.500750375187594 1.070884384959474e-23
7.512756378189095 1.075424131935276e-23
7.524762381190595 1.069319439348396e-23
7.536768384192096 1.051790548733639e-23
7.548774387193597 1.022223932192953e-23
7.560780390195098 9.802040521563352e-24
7.572786393196599 9.255427544198402e-24
7.584792396198099 8.58305128983984e-24
7.596798399199599 7.788306757787336e-24
7.6088044022011 6.877486580711472e-24
7.620810405202601 5.859866175570691e-24
7.632816408204102 4.747711625551898e-24
7.644822411205602 3.556203231464614e-24
7.656828414207103 2.303269914333936e-24
7.668834417208604 1.009332261790304e-24
7.680840420210105 -3.030450812849972e-25
7.692846423211606 -1.609587860901864e-24
7.704852426213106 -2.884826462564664e-24
7.716858429214607 -4.102679711392754e-24
7.728864432216108 -5.237094898563968e-24
7.740870435217609 -6.262727893697646e-24
7.75287643821911 -7.155644773404215e-24
7.76488244122061 -7.89402446996822e-24
7.776888444222111 -8.458840625564692e-24
7.788894447223612 -8.834500213207027e-24
7.800900450225113 -9.009416619864375e-24
7.812906453226613 -8.976495817752515e-24
7.824912456228114 -8.733515985076635e-24
7.836918459229615 -8.283383454745037e-24
7.848924462231116 -7.634251114621491e-24
7.860930465232617 -6.799489270437331e-24
7.872936468234117 -5.797503398654653e-24
7.884942471235618 -4.651398022272205e-24
7.896948474237119 -3.388490977822268e-24
7.90895447723862 -2.039687431838535e-24
7.920960480240121 -6.387279666317267e-25
7.932966483241621 7.786702966440631e-25
7.944972486243121 2.175756413851667e-24
7.956978489244622 3.515745551357782e-24
7.968984492246123 4.762846822596571e-24
7.980990495247624 5.883287943917071e-24
7.992996498249124 6.846304868989717e-24
8.005002501250626 7.625064868994687e-24
8.017008504252125 8.197492912942458e-24
8.029014507253628 8.546973643287611e-24
8.041020510255127 8.662904671827896e-24
8.053026513256629 8.54108123738079e-24
8.065032516258128 8.183897333731496e-24
8.077038519259631 7.600354068188233e-24
8.08904452226113 6.805872058905442e-24
8.101050525262632 5.821910917559203e-24
8.113056528264131 4.675405078930943e-24
8.125062531265632 3.398031215300748e-24
8.137068534267133 2.025328003581062e-24
8.149074537268634 5.956939036082307e-25
8.161080540270135 -8.507073139501708e-25
8.173086543271635 -2.273100424793808e-24
8.185092546273136 -3.631277063682462e-24
8.197098549274637 -4.886762633030374e-24
8.209104552276138 -6.003936184241458e-24
8.221110555277638 -6.951069042775934e-24
8.233116558279139 -7.701250450892103e-24
8.24512256128064 -8.233172026779109e-24
8.257128564282141 -8.531747263723881e-24
8.269134567283642 -8.588547466451089e-24
8.281140570285142 -8.402041267935315e-24
8.293146573286643 -7.977630995257525e-24
8.305152576288144 -7.327485453155298e-24
8.317158579289645 -6.470174961096859e-24
8.329164582291146 -5.430120510201671e-24
8.341170585292646 -4.23687450719879e-24
8.353176588294147 -2.924255568253925e-24
8.365182591295648 -1.529364063259815e-24
8.377188594297149 -9.150846627897071e-26
8.389194597298649 1.348925053258907e-24
8.40120060030015 2.751626020876034e-24
8.413206603301651 4.077501968372677e-24
8.425212606303152 5.289776372781567e-24
8.437218609304653 6.355010702401084e-24
8.449224612306153 7.24402175226466e-24
8.461230615307654 7.932668980782432e-24
8.473236618309155 8.402490787633487e-24
8.485242621310656 8.641173453914328e-24
8.497248624312157 8.642841639069235e-24
8.509254627313657 8.408164727189211e-24
8.521260630315158 7.944278767713033e-24
