# columns:
# 1 L
# 2 T
# 3 J
# 4 E_per_spin
# 5 <m>
# 6 <|m|>
# 7 <m^2>
# 8 <m^4>
# 9 chi
# 10 binder
# 11 acceptance
5 6.5000000000 1.0000000000 -0.3261600000 0.0003320000 0.2382560000 0.0857472000 0.0195249807 0.1114664556 0.1148243380 0.7627420000
5 7.0000000000 1.0000000000 -0.2967440000 -0.0043160000 0.2266440000 0.0786451200 0.0169697710 0.0974200617 0.0854421783 0.7820700000
10 1.0000000000 1.0000000000 -1.9970680000 0.9992540000 0.9992540000 0.9985245200 0.9971135342 0.0015963484 0.6666458328 0.0007510000
10 1.5000000000 1.0000000000 -1.9510500000 0.9865800000 0.9865800000 0.9737311600 0.9496089769 0.0260709067 0.6661545813 0.0134450000
10 1.8000000000 1.0000000000 -1.8589140000 0.9567670000 0.9567670000 0.9173783800 0.8481579865 0.1097382062 0.6640624895 0.0415400000
10 1.9000000000 1.0000000000 -1.8109380000 0.9391880000 0.9391880000 0.8854070000 0.7942351055 0.1754158240 0.6622915542 0.0572105000
10 2.0000000000 1.0000000000 -1.7364960000 -0.6735770000 0.9037970000 0.8285517400 0.7102201750 0.5851361396 0.6551482113 0.0819910000
10 2.1000000000 1.0000000000 -1.6690100000 0.1800930000 0.8743650000 0.7790940200 0.6374189947 0.6942793702 0.6499548985 0.1059390000
10 2.1500000000 1.0000000000 -1.6173220000 -0.1457610000 0.8476830000 0.7371316600 0.5801185185 0.8634972796 0.6441185551 0.1248400000
10 2.1750000000 1.0000000000 -1.5957760000 0.4718010000 0.8321490000 0.7165357000 0.5569935118 1.1063789333 0.6383793560 0.1326535000
10 2.2000000000 1.0000000000 -1.5637520000 -0.1064360000 0.8167500000 0.6913780400 0.5231532047 1.1044307955 0.6351818194 0.1443890000
10 2.2250000000 1.0000000000 -1.5287520000 0.2809770000 0.7922290000 0.6601855000 0.4893288367 1.4633128791 0.6257622509 0.1567185000
10 2.2500000000 1.0000000000 -1.4967540000 -0.0617520000 0.7714980000 0.6314550800 0.4563293026 1.6109295998 0.6185196436 0.1686445000
10 2.2750000000 1.0000000000 -1.4530980000 -0.0722580000 0.7323860000 0.5868599600 0.4142348339 2.2184926156 0.5990812175 0.1857925000
10 2.3000000000 1.0000000000 -1.4425480000 0.1454430000 0.7382090000 0.5866583800 0.4052372476 1.8132979269 0.6075199873 0.1893690000
10 2.3250000000 1.0000000000 -1.3933180000 -0.0006010000 0.6915310000 0.5325463800 0.3554777920 2.3368282167 0.5821923906 0.2088410000
10 2.3500000000 1.0000000000 -1.3722320000 0.0048590000 0.6821550000 0.5198301000 0.3412806314 2.3189215309 0.5790141094 0.2173750000
10 2.3750000000 1.0000000000 -1.3331840000 -0.1212970000 0.6517350000 0.4827284200 0.3058830601 2.4408383063 0.5624492471 0.2330210000
10 2.4000000000 1.0000000000 -1.3178200000 0.1156500000 0.6435360000 0.4725480400 0.2944721870 2.4337273627 0.5604269131 0.2391445000
10 2.5000000000 1.0000000000 -1.1905620000 0.1216260000 0.5494880000 0.3647053600 0.1980125172 2.5107319142 0.5037653365 0.2899780000
10 2.6000000000 1.0000000000 -1.0833240000 0.0075450000 0.4573910000 0.2727387400 0.1299164603 2.4435466584 0.4178307466 0.3368120000
10 2.7000000000 1.0000000000 -0.9973040000 -0.0110200000 0.3917120000 0.2094612400 0.0846391710 2.0749240391 0.3569528677 0.3742605000
10 2.8000000000 1.0000000000 -0.9303520000 0.0203720000 0.3466760000 0.1693307600 0.0601554005 1.7552325366 0.3006708159 0.4060885000
10 3.0000000000 1.0000000000 -0.8269380000 -0.0062990000 0.2792850000 0.1139556600 0.0304740157 1.1985182925 0.2177661053 0.4574370000
10 3.5000000000 1.0000000000 -0.6657320000 -0.0051720000 0.2051920000 0.0640085200 0.0109691032 0.6258503753 0.1075697178 0.5455275000
10 4.0000000000 1.0000000000 -0.5611920000 -0.0025430000 0.1698330000 0.0444171000 0.0055376501 0.3893463028 0.0643706071 0.6077840000
10 4.5000000000 1.0000000000 -0.4843460000 0.0043630000 0.1499470000 0.0349519400 0.0034658399 0.2770630487 0.0543189825 0.6545135000
10 5.0000000000 1.0000000000 -0.4284560000 0.0006710000 0.1328430000 0.0275256600 0.0021835698 0.1975679470 0.0393386181 0.6914915000
10 5.5000000000 1.0000000000 -0.3847580000 -0.0028060000 0.1271000000 0.0251680800 0.0018388476 0.1638849091 0.0323365835 0.7212345000
10 6.0000000000 1.0000000000 -0.3480020000 0.0004400000 0.1218000000 0.0231054000 0.0015353007 0.1378360000 0.0413828222 0.7457280000
10 6.5000000000 1.0000000000 -0.3189380000 0.0031100000 0.1163240000 0.0212352000 0.0013241979 0.1185219542 0.0211437350 0.7660670000
10 7.0000000000 1.0000000000 -0.2973440000 -0.0006510000 0.1127390000 0.0197554600 0.0011270823 0.1006482554 0.0373684886 0.7829950000
20 1.0000000000 1.0000000000 -1.9971850000 0.9992807500 0.9992807500 0.9985659787 0.9971497400 0.0015845717 0.6666614096 0.0007222500
20 1.5000000000 1.0000000000 -1.9509350000 0.9864087500 0.9864087500 0.9731077712 0.9473442669 0.0281464462 0.6665239146 0.0134683750
20 1.8000000000 1.0000000000 -1.8587815000 0.9564672500 0.9564672500 0.9153488887 0.8397101699 0.1153974283 0.6659320277 0.0415870000
20 1.9000000000 1.0000000000 -1.8101435000 0.9387620000 0.9387620000 0.8822069950 0.7814032381 0.1964004960 0.6653329482 0.0573460000
20 2.0000000000 1.0000000000 -1.7472295000 0.9118730000 0.9118730000 0.8333845175 0.7002803118 0.3744298742 0.6639067380 0.0790155000
20 2.1000000000 1.0000000000 -1.6556895000 0.8656755000 0.8656755000 0.7538382850 0.5800575836 0.8465168952 0.6597536507 0.1102791250
20 2.1500000000 1.0000000000 -1.6127375000 -0.8401802500 0.8401802500 0.7124734963 0.5235999115 1.2224453507 0.6561722835 0.1261186250
20 2.1750000000 1.0000000000 -1.5839255000 -0.0285455000 0.8207380000 0.6833109275 0.4871582889 1.7839196057 0.6522139888 0.1366386250
20 2.2000000000 1.0000000000 -1.5465780000 -0.1877492500 0.7896142500 0.6406403863 0.4381597461 3.1181313540 0.6441371972 0.1502565000
20 2.2250000000 1.0000000000 -1.5074195000 0.0459342500 0.7503477500 0.5895648288 0.3852157720 4.7717901699 0.6305806234 0.1646367500
20 2.2500000000 1.0000000000 -1.4715865000 -0.2032060000 0.7079440000 0.5407544925 0.3408541994 7.0346285092 0.6114498134 0.1782930000
